order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
405,872,278,Momos,2024-12-12,02:54:00,Completed,782.99
406,2519,170,Idli,2024-06-07,08:19:00,Completed,1075.02
407,365,53,Fried Rice,2024-10-30,03:30:00,Delivered,1274.35
408,197,117,Dosa,2025-01-29,05:01:00,Delivered,515.85
409,921,252,Paneer Butter Masala,2024-04-22,07:39:00,Completed,1439.07
410,970,185,Salad,2024-03-27,01:28:00,Delivered,365.73
411,3484,77,Salad,2024-11-04,21:19:00,Delivered,600.77
412,3024,136,Roll,2024-03-19,00:04:00,Delivered,1469.71
413,1211,200,Idli,2025-05-04,02:17:00,Completed,709.89
414,2647,66,Paneer Butter Masala,2025-01-29,12:02:00,Preparing,704.89
415,2732,71,Roll,2024-09-08,13:04:00,Delivered,806.0
416,1886,197,Veg Biryani,2025-03-07,17:59:00,Delivered,1077.03
417,1927,186,Chicken Biryani,2024-07-27,00:35:00,Delivered,774.02
418,2862,185,Sandwich,2024-05-22,10:03:00,Delivered,1272.65
419,1840,29,Momos,2024-05-21,04:00:00,Delivered,1091.47
420,3480,191,Chicken Biryani,2024-04-18,22:37:00,Delivered,778.02
421,1204,188,Paneer Butter Masala,2024-03-21,08:21:00,Completed,905.47
422,1495,241,Momos,2024-05-23,18:00:00,Delivered,533.32
423,109,147,Veg Biryani,2024-06-08,02:02:00,Delivered,164.32
424,90,203,Sandwich,2025-03-09,23:12:00,Delivered,746.93
425,4687,257,Burger,2024-08-20,14:27:00,Delivered,495.12
426,1026,109,Dosa,2024-02-27,07:28:00,Delivered,1255.06
427,633,240,Idli,2024-11-16,22:16:00,Delivered,1261.61
428,3476,100,Burger,2024-04-21,03:33:00,Completed,952.4
429,2312,84,Fried Rice,2024-04-19,02:13:00,Completed,135.15
430,1653,17,Pizza,2024-10-02,02:54:00,Delivered,899.42
431,394,162,Veg Biryani,2024-11-12,00:17:00,Delivered,1157.32
432,2577,201,Momos,2024-12-30,04:25:00,Delivered,254.38
433,4114,77,Chicken Biryani,2025-01-26,16:16:00,Delivered,1295.8
434,3794,41,Salad,2024-04-05,07:54:00,Delivered,1234.32
435,1320,257,Fried Rice,2025-06-19,11:39:00,Delivered,301.05
436,3530,21,Salad,2025-01-31,08:09:00,Completed,962.33
437,4076,50,Roll,2024-01-16,04:52:00,Delivered,547.17
438,715,256,Veg Biryani,2025-04-10,10:42:00,Completed,527.94
439,2895,46,Veg Biryani,2024-07-02,15:43:00,Cancelled,773.1
440,3622,72,Veg Biryani,2025-05-14,01:21:00,Delivered,515.54
441,1057,226,Pasta,2025-06-08,21:19:00,Delivered,635.68
442,2154,22,Noodles,2024-02-28,08:21:00,Delivered,893.9
443,3079,82,Noodles,2025-02-12,02:29:00,Completed,1326.34
444,3838,274,Salad,2025-04-21,03:43:00,Completed,1129.85
445,1635,206,Pasta,2024-03-07,10:49:00,Preparing,954.03
446,937,143,Idli,2024-02-09,18:36:00,Completed,768.56
447,257,195,Chicken Biryani,2025-01-05,14:40:00,Delivered,414.52
448,3465,139,Burger,2024-06-29,02:51:00,Completed,497.99
449,3699,215,Fried Rice,2024-08-07,22:51:00,Delivered,374.03
450,3511,176,Roll,2024-10-31,05:36:00,Completed,1419.88
451,1317,224,Pasta,2025-02-02,00:20:00,Delivered,1353.42
452,4739,75,Pasta,2024-11-20,00:29:00,Completed,752.95
453,931,209,Burger,2025-06-17,00:07:00,Delivered,1421.79
454,4739,50,Chicken Biryani,2024-08-11,06:24:00,Delivered,873.6
455,2852,108,Pizza,2024-01-15,12:38:00,Delivered,142.34
456,1022,256,Thali,2025-04-11,14:07:00,Delivered,606.05
457,2752,59,Salad,2024-06-29,15:39:00,Delivered,364.12
458,3126,146,Sandwich,2025-03-23,21:38:00,Cancelled,976.12
459,813,45,Roll,2024-04-16,03:03:00,Delivered,970.44
460,4463,52,Thali,2025-03-30,17:10:00,Delivered,165.04
461,1826,233,Fried Rice,2025-01-25,03:54:00,Completed,768.01
462,3801,212,Salad,2025-02-09,00:15:00,Delivered,1199.43
463,2167,158,Sandwich,2025-02-28,22:58:00,Completed,1362.26
464,1257,192,Sandwich,2025-06-15,20:28:00,Preparing,355.17
465,3207,99,Noodles,2025-02-06,01:45:00,Delivered,917.44
466,1424,207,Salad,2024-11-21,17:39:00,Completed,438.74
467,970,296,Roll,2025-02-05,21:24:00,Delivered,1275.53
468,765,14,Dosa,2024-01-12,21:27:00,Delivered,331.21
469,646,293,Dosa,2024-01-26,04:27:00,Delivered,995.56
470,1817,153,Pizza,2024-09-08,12:54:00,Delivered,1029.78
471,190,297,Sandwich,2024-04-15,03:47:00,Delivered,942.33
472,1480,48,Veg Biryani,2025-05-21,12:20:00,Delivered,407.0
473,3390,38,Idli,2024-03-19,07:10:00,Delivered,637.85
474,1320,93,Burger,2024-01-11,06:05:00,Delivered,991.07
475,2809,178,Idli,2024-01-06,05:24:00,Delivered,471.21
476,4391,12,Fried Rice,2025-06-08,05:12:00,Completed,623.55
477,1136,113,Veg Biryani,2024-05-09,09:08:00,Cancelled,394.95
478,2856,283,Thali,2024-10-28,15:56:00,Delivered,804.21
479,2049,89,Pizza,2024-10-14,13:24:00,Completed,1214.55
480,1687,250,Dosa,2025-04-01,14:27:00,Delivered,494.91
481,3138,220,Pizza,2024-12-27,12:45:00,Delivered,1250.69
482,4190,130,Noodles,2025-02-23,10:01:00,Delivered,1330.61
483,246,59,Paneer Butter Masala,2024-11-26,14:39:00,Delivered,613.69
484,3048,75,Roll,2024-11-17,04:10:00,Completed,1069.84
485,4649,165,Salad,2024-08-26,19:10:00,Completed,511.39
486,4596,143,Momos,2024-03-17,19:35:00,Delivered,702.02
487,2623,102,Pizza,2024-02-20,16:51:00,Delivered,1486.56
488,1402,168,Noodles,2025-01-27,08:04:00,Delivered,513.35
489,39,237,Burger,2024-05-14,13:44:00,Completed,856.18
490,134,36,Idli,2024-04-07,14:10:00,Delivered,499.05
491,4559,161,Idli,2024-02-18,13:25:00,Cancelled,1477.87
492,995,192,Noodles,2024-04-15,00:59:00,Completed,1259.13
493,3570,116,Paneer Butter Masala,2024-03-31,06:31:00,Delivered,1240.95
494,431,133,Salad,2024-02-14,03:46:00,Completed,539.92
495,3110,139,Momos,2024-06-23,04:42:00,Delivered,285.46
496,4786,212,Thali,2025-04-02,22:48:00,Completed,848.07
497,2299,165,Roll,2025-05-09,07:42:00,Completed,1177.36
498,1986,106,Momos,2024-03-20,02:33:00,Delivered,203.17
499,3155,97,Idli,2024-04-17,11:37:00,Completed,934.92
500,2555,233,Thali,2024-06-06,17:13:00,Completed,299.48
501,3707,263,Pizza,2025-02-13,06:24:00,Completed,703.87
502,4729,53,Paneer Butter Masala,2025-04-17,03:39:00,Delivered,451.98
503,235,244,Thali,2025-06-27,15:27:00,Delivered,283.29
504,1738,78,Dosa,2025-05-29,14:42:00,Delivered,193.36
505,3134,217,Pizza,2024-10-28,06:27:00,Delivered,939.79
506,3552,56,Thali,2024-02-21,22:03:00,Completed,273.29
507,4713,137,Pizza,2024-03-08,18:09:00,Completed,432.52
508,3211,202,Veg Biryani,2024-08-13,23:36:00,Cancelled,403.87
509,1668,178,Thali,2024-10-21,20:21:00,Cancelled,124.29
510,4123,245,Momos,2024-11-08,23:28:00,Completed,554.86
511,3730,73,Chicken Biryani,2025-04-30,14:36:00,Preparing,364.97
512,80,181,Idli,2024-01-02,16:40:00,Delivered,772.14
513,2382,117,Fried Rice,2025-05-30,05:42:00,Delivered,1189.85
514,2750,232,Idli,2024-12-25,18:37:00,Cancelled,791.36
515,3759,7,Sandwich,2024-12-27,10:16:00,Delivered,1350.09
516,4881,248,Veg Biryani,2024-10-03,23:24:00,Delivered,1002.92
517,1161,183,Idli,2024-02-01,08:20:00,Delivered,1080.21
518,732,100,Salad,2025-01-21,21:48:00,Completed,498.01
519,3681,270,Paneer Butter Masala,2024-09-28,23:10:00,Preparing,577.05
520,2264,159,Pizza,2024-02-12,19:46:00,Delivered,593.72
521,3728,291,Roll,2024-12-21,09:50:00,Completed,131.5
522,1231,268,Burger,2024-06-15,10:21:00,Delivered,209.17
523,1781,145,Sandwich,2024-05-06,01:48:00,Delivered,127.02
524,409,129,Paneer Butter Masala,2024-12-24,09:40:00,Delivered,812.75
525,705,139,Paneer Butter Masala,2024-07-20,14:44:00,Delivered,231.39
526,2906,128,Roll,2025-01-30,14:25:00,Delivered,1367.74
527,4891,160,Paneer Butter Masala,2025-03-22,23:10:00,Delivered,1230.04
528,2049,70,Dosa,2024-07-23,10:16:00,Preparing,530.32
529,1503,193,Roll,2025-03-23,03:16:00,Completed,729.82
530,2930,240,Pasta,2025-03-13,15:55:00,Delivered,686.16
531,3449,46,Roll,2024-05-23,20:59:00,Delivered,1205.55
532,4451,290,Salad,2024-10-27,01:49:00,Delivered,661.87
533,4244,236,Sandwich,2024-02-25,02:53:00,Completed,1265.25
534,798,149,Noodles,2025-05-08,23:34:00,Preparing,203.99
535,435,105,Fried Rice,2024-05-27,19:11:00,Delivered,803.52
536,1268,155,Thali,2024-11-14,00:13:00,Delivered,980.66
537,1254,62,Fried Rice,2024-04-09,08:26:00,Completed,773.76
538,456,63,Burger,2025-02-18,16:30:00,Delivered,1251.97
539,3598,64,Dosa,2024-05-29,21:42:00,Completed,315.53
540,4191,280,Pizza,2025-05-02,16:23:00,Cancelled,1041.2
541,4824,253,Pasta,2024-10-08,13:21:00,Delivered,1223.8
542,1214,15,Burger,2025-04-13,04:06:00,Delivered,135.21
543,3642,22,Salad,2024-12-29,04:45:00,Delivered,1117.83
544,2931,257,Sandwich,2025-05-30,07:11:00,Preparing,1094.59
545,1241,181,Thali,2024-12-13,15:41:00,Delivered,1205.64
546,2482,202,Veg Biryani,2025-05-10,12:51:00,Delivered,956.06
547,4154,270,Burger,2024-05-12,23:49:00,Preparing,1438.17
548,3308,35,Chicken Biryani,2024-01-31,05:25:00,Completed,1038.06
549,1897,122,Veg Biryani,2024-06-27,13:06:00,Delivered,699.68
550,938,20,Sandwich,2024-03-15,15:04:00,Delivered,957.02
551,2631,56,Momos,2025-04-05,12:53:00,Completed,999.61
552,4024,225,Thali,2024-10-19,07:41:00,Completed,343.68
553,1576,45,Noodles,2024-01-25,21:28:00,Delivered,252.76
554,43,185,Roll,2025-02-21,19:23:00,Delivered,219.31
555,4327,255,Pizza,2024-07-31,19:28:00,Delivered,811.17
556,1130,35,Idli,2025-03-13,21:20:00,Delivered,217.8
557,2444,52,Veg Biryani,2025-05-25,07:52:00,Completed,865.94
558,2375,129,Dosa,2025-01-01,02:19:00,Delivered,337.85
559,1978,266,Salad,2025-05-27,10:39:00,Delivered,198.17
560,2155,16,Chicken Biryani,2024-12-12,14:23:00,Cancelled,581.67
561,487,72,Pizza,2024-12-03,22:38:00,Delivered,206.01
562,4620,19,Pasta,2024-03-13,14:12:00,Delivered,965.16
563,1061,139,Momos,2024-02-12,03:33:00,Completed,820.49
564,2486,117,Chicken Biryani,2024-02-26,00:53:00,Delivered,1239.68
565,149,283,Idli,2024-02-23,13:12:00,Delivered,1079.71
566,1129,60,Idli,2024-04-30,21:00:00,Delivered,627.44
567,475,122,Pizza,2024-04-04,20:05:00,Completed,690.03
568,4654,24,Roll,2024-01-16,08:31:00,Delivered,225.72
569,359,161,Pasta,2024-09-07,09:58:00,Completed,668.99
570,626,129,Fried Rice,2024-07-29,16:53:00,Delivered,1242.53
571,2480,188,Roll,2024-10-26,22:18:00,Completed,1352.31
572,856,28,Pasta,2025-02-24,21:13:00,Delivered,228.26
573,4268,119,Burger,2024-08-03,04:11:00,Delivered,1246.6
574,3607,233,Veg Biryani,2024-01-22,17:01:00,Delivered,493.01
575,693,31,Burger,2025-01-28,16:54:00,Completed,647.97
576,3108,95,Thali,2025-03-17,18:10:00,Completed,541.1
577,213,173,Salad,2024-09-25,20:10:00,Completed,157.74
578,3503,30,Roll,2024-04-21,18:53:00,Delivered,1115.39
579,4381,238,Dosa,2025-06-15,08:52:00,Completed,646.18
580,125,144,Roll,2024-10-07,02:55:00,Delivered,1184.45
581,317,141,Pasta,2024-10-02,22:30:00,Cancelled,1021.18
582,4981,7,Veg Biryani,2024-11-10,19:24:00,Delivered,1273.68
583,142,226,Chicken Biryani,2025-04-22,01:15:00,Delivered,782.69
584,480,297,Veg Biryani,2024-10-10,20:49:00,Delivered,1435.54
585,2263,133,Sandwich,2025-05-21,04:20:00,Completed,360.8
586,1907,59,Thali,2024-02-09,06:17:00,Delivered,1307.59
587,1868,32,Momos,2024-09-22,08:47:00,Completed,1286.0
588,367,121,Pasta,2024-04-21,02:38:00,Delivered,276.19
589,4673,191,Sandwich,2025-03-01,02:26:00,Delivered,1328.68
590,2952,172,Dosa,2025-01-18,16:03:00,Delivered,525.81
591,2383,77,Salad,2024-01-27,03:37:00,Delivered,1235.09
592,4164,298,Momos,2024-12-18,07:20:00,Delivered,924.11
593,643,40,Salad,2024-08-17,19:17:00,Delivered,912.73
594,994,271,Roll,2024-02-22,20:43:00,Delivered,843.74
595,4713,151,Salad,2024-09-06,11:13:00,Completed,1179.35
596,946,124,Idli,2025-02-23,12:21:00,Completed,893.43
597,4958,118,Idli,2025-03-04,07:50:00,Delivered,1260.96
598,3340,300,Thali,2024-05-21,20:40:00,Cancelled,515.9
599,967,42,Dosa,2025-03-07,17:14:00,Delivered,914.9
600,1474,233,Chicken Biryani,2024-06-19,04:07:00,Delivered,1176.4
601,1036,18,Sandwich,2025-03-17,00:49:00,Delivered,1486.11
602,3180,217,Pasta,2024-05-10,13:43:00,Delivered,453.18
603,2758,56,Momos,2024-02-16,02:31:00,Delivered,609.84
604,3570,149,Roll,2025-05-03,23:53:00,Completed,373.16
605,4173,43,Paneer Butter Masala,2024-01-08,20:15:00,Delivered,1049.99
606,1448,261,Momos,2024-10-13,03:18:00,Completed,800.74
607,4303,297,Fried Rice,2025-03-12,09:44:00,Preparing,559.64
608,1726,221,Fried Rice,2024-10-11,19:37:00,Delivered,553.83
609,2359,141,Idli,2025-03-25,07:38:00,Delivered,518.1
610,870,119,Thali,2024-10-12,04:48:00,Completed,881.99
611,4903,21,Salad,2024-07-18,00:13:00,Delivered,1254.91
612,4679,219,Momos,2025-03-31,17:46:00,Completed,746.31
613,983,228,Salad,2025-03-18,16:50:00,Cancelled,1313.01
614,955,182,Roll,2024-03-21,07:35:00,Delivered,571.42
615,4202,38,Momos,2024-11-18,01:18:00,Delivered,1406.67
616,4573,19,Thali,2024-01-09,08:23:00,Completed,639.17
617,2174,241,Paneer Butter Masala,2025-05-11,06:23:00,Delivered,509.99
618,4230,110,Chicken Biryani,2025-03-20,02:17:00,Delivered,963.48
619,2156,195,Thali,2024-08-28,21:46:00,Preparing,852.04
620,1900,150,Thali,2025-05-11,16:43:00,Delivered,661.25
621,791,113,Veg Biryani,2024-10-21,14:19:00,Delivered,569.05
622,3808,164,Thali,2024-04-26,11:51:00,Delivered,1092.65
623,4008,211,Thali,2024-08-28,00:59:00,Cancelled,820.33
624,3351,32,Fried Rice,2024-11-26,08:55:00,Delivered,687.5
625,2136,28,Burger,2025-05-12,07:28:00,Preparing,1249.56
626,4690,86,Fried Rice,2024-07-30,21:20:00,Completed,1456.19
627,4422,11,Momos,2024-01-22,12:56:00,Completed,1092.53
628,4530,33,Thali,2024-02-20,17:42:00,Completed,858.95
629,1879,149,Roll,2024-06-14,12:45:00,Preparing,417.55
630,296,11,Roll,2025-06-23,03:29:00,Delivered,1212.05
631,199,118,Thali,2024-09-10,01:09:00,Cancelled,290.63
632,3096,206,Paneer Butter Masala,2024-10-03,02:53:00,Completed,816.22
633,166,8,Momos,2024-06-04,03:15:00,Delivered,1213.82
634,2558,166,Dosa,2025-06-08,00:47:00,Preparing,753.29
635,4721,242,Dosa,2024-10-25,14:39:00,Completed,1454.3
636,4369,260,Pizza,2025-01-26,00:35:00,Delivered,1124.03
637,888,232,Pizza,2024-01-26,13:33:00,Delivered,736.98
638,2545,171,Paneer Butter Masala,2024-03-26,03:15:00,Delivered,406.6
639,688,73,Dosa,2025-04-29,17:51:00,Delivered,901.96
640,2065,211,Burger,2024-12-11,05:08:00,Completed,1070.82
641,2197,108,Roll,2025-05-15,18:37:00,Delivered,1444.08
642,3957,264,Fried Rice,2024-03-24,03:35:00,Delivered,226.96
643,4260,63,Paneer Butter Masala,2024-07-21,14:56:00,Delivered,276.86
644,4298,250,Paneer Butter Masala,2025-03-04,13:37:00,Completed,282.26
645,2221,268,Pasta,2025-01-15,19:14:00,Delivered,315.29
646,3042,266,Noodles,2024-09-14,16:06:00,Delivered,1411.96
647,1109,85,Fried Rice,2025-04-30,00:20:00,Preparing,367.33
648,46,160,Momos,2024-07-11,06:48:00,Delivered,862.07
649,3840,81,Veg Biryani,2024-12-24,21:43:00,Delivered,431.92
650,2250,146,Sandwich,2025-03-12,19:56:00,Delivered,626.84
651,4597,278,Thali,2024-07-26,02:38:00,Delivered,262.11
652,4618,53,Paneer Butter Masala,2025-06-18,20:02:00,Delivered,648.47
653,4955,142,Roll,2025-04-29,07:08:00,Completed,1201.04
654,1201,74,Paneer Butter Masala,2025-05-01,00:00:00,Preparing,1356.42
655,3602,218,Thali,2025-04-28,11:09:00,Preparing,1168.81
656,3159,243,Pasta,2024-11-15,17:49:00,Preparing,227.92
657,1361,143,Momos,2024-05-26,14:55:00,Delivered,796.33
658,4571,223,Thali,2024-12-22,06:04:00,Completed,624.65
659,3475,110,Noodles,2024-07-14,13:03:00,Delivered,1407.81
660,4310,100,Chicken Biryani,2024-11-13,11:12:00,Completed,629.04
661,4971,140,Chicken Biryani,2024-10-08,21:54:00,Delivered,180.61
662,469,293,Sandwich,2024-02-01,16:04:00,Delivered,992.49
663,4470,54,Chicken Biryani,2025-01-13,00:59:00,Delivered,1104.37
664,1079,43,Dosa,2024-05-02,01:54:00,Delivered,1100.62
665,2274,100,Thali,2024-01-18,11:21:00,Delivered,1290.56
666,4808,188,Fried Rice,2024-01-15,22:40:00,Delivered,1276.05
667,4109,76,Momos,2024-09-30,02:51:00,Completed,181.42
668,3353,89,Thali,2024-01-04,10:37:00,Cancelled,603.94
669,3820,291,Sandwich,2024-03-29,19:19:00,Delivered,241.66
670,708,96,Pasta,2024-01-21,05:46:00,Delivered,420.19
671,2022,158,Sandwich,2024-07-14,04:31:00,Preparing,643.45
672,4629,162,Dosa,2024-08-19,06:25:00,Cancelled,394.93
673,2125,226,Burger,2024-04-04,16:43:00,Delivered,621.79
674,1397,19,Sandwich,2025-01-29,05:18:00,Delivered,410.71
675,2365,107,Pasta,2025-05-30,18:49:00,Delivered,1216.13
676,2116,112,Idli,2024-09-24,01:04:00,Delivered,833.5
677,3828,166,Pasta,2025-01-21,22:28:00,Delivered,166.71
678,65,82,Dosa,2025-05-01,11:25:00,Preparing,1366.11
679,3825,280,Paneer Butter Masala,2024-01-23,14:59:00,Delivered,749.9
680,3272,243,Sandwich,2024-09-06,08:37:00,Delivered,949.3
681,329,120,Roll,2025-06-03,03:40:00,Delivered,1188.22
682,234,84,Fried Rice,2024-06-19,10:15:00,Delivered,1452.03
683,4653,72,Paneer Butter Masala,2024-12-07,01:50:00,Delivered,546.8
684,3758,203,Paneer Butter Masala,2025-04-16,00:01:00,Delivered,396.56
685,1513,121,Sandwich,2024-07-27,14:54:00,Completed,457.73
686,3066,3,Idli,2024-06-12,11:45:00,Completed,878.76
687,3870,193,Sandwich,2025-04-19,08:17:00,Delivered,252.24
688,1094,205,Roll,2024-11-30,09:39:00,Delivered,1127.91
689,588,178,Idli,2024-01-28,07:34:00,Delivered,365.86
690,4108,1,Noodles,2025-02-11,02:38:00,Delivered,310.55
691,3567,48,Pasta,2025-01-28,22:19:00,Completed,328.03
692,3938,18,Burger,2025-03-07,06:07:00,Completed,1061.63
693,677,178,Thali,2024-04-13,22:23:00,Delivered,1228.9
694,4708,260,Dosa,2025-04-10,00:23:00,Delivered,1444.69
695,2482,218,Burger,2024-04-28,20:36:00,Delivered,1373.33
696,2745,274,Pasta,2024-04-24,06:06:00,Delivered,853.76
697,1232,4,Pasta,2024-09-21,06:44:00,Delivered,968.04
698,3808,145,Chicken Biryani,2024-05-04,16:42:00,Delivered,189.1
699,3488,173,Thali,2024-10-30,00:48:00,Delivered,366.64
700,2660,153,Thali,2024-02-06,20:20:00,Completed,1130.03
701,1436,44,Fried Rice,2024-04-06,04:18:00,Delivered,993.43
702,3753,125,Salad,2025-06-20,19:25:00,Delivered,225.62
703,829,196,Fried Rice,2024-03-21,11:31:00,Delivered,1153.99
704,2105,41,Sandwich,2025-03-19,03:58:00,Delivered,907.84
705,1997,26,Pasta,2025-04-29,07:20:00,Delivered,722.98
706,2268,257,Thali,2024-02-16,20:38:00,Delivered,370.14
707,1697,10,Roll,2025-02-28,22:25:00,Completed,488.53
708,2607,50,Pizza,2024-08-18,00:37:00,Delivered,425.06
709,4992,236,Noodles,2025-03-06,21:40:00,Delivered,867.21
710,2791,164,Pasta,2025-03-31,05:10:00,Delivered,1144.75
711,3196,131,Dosa,2024-02-03,22:33:00,Delivered,1455.46
712,2829,43,Pizza,2025-06-26,12:36:00,Preparing,1156.18
713,1278,300,Paneer Butter Masala,2024-12-26,19:16:00,Delivered,1494.24
714,4559,252,Pizza,2025-01-19,18:20:00,Completed,957.83
715,1789,109,Veg Biryani,2024-10-23,06:05:00,Delivered,1178.29
716,2884,112,Dosa,2024-10-12,10:54:00,Delivered,989.78
717,2604,258,Fried Rice,2025-06-29,13:23:00,Completed,677.47
718,3682,81,Salad,2024-06-30,13:39:00,Cancelled,855.08
719,3802,89,Thali,2024-04-10,13:05:00,Delivered,696.98
720,238,115,Paneer Butter Masala,2025-05-30,02:44:00,Delivered,1130.36
721,2048,86,Noodles,2025-04-28,23:21:00,Completed,631.01
722,3190,283,Fried Rice,2024-07-16,05:30:00,Delivered,1117.82
723,1637,166,Paneer Butter Masala,2024-10-27,02:12:00,Delivered,405.67
724,4942,228,Pizza,2024-06-30,15:44:00,Delivered,273.4
725,1305,126,Idli,2024-03-12,00:14:00,Delivered,1061.19
726,3852,198,Veg Biryani,2025-03-03,08:52:00,Delivered,861.53
727,4376,13,Idli,2025-05-07,02:02:00,Cancelled,669.79
728,327,187,Dosa,2025-06-07,21:28:00,Delivered,711.45
729,2151,297,Roll,2024-04-24,05:46:00,Delivered,1026.02
730,1722,136,Veg Biryani,2024-12-03,21:54:00,Delivered,752.37
731,2130,176,Burger,2025-03-31,11:17:00,Delivered,1085.4
732,1148,76,Fried Rice,2024-10-22,00:53:00,Completed,631.77
733,1297,291,Thali,2024-11-08,16:13:00,Delivered,1049.12
734,1054,76,Noodles,2024-10-26,13:06:00,Cancelled,434.53
735,1734,299,Burger,2024-05-31,19:56:00,Completed,622.54
736,4234,208,Idli,2024-06-23,11:44:00,Delivered,930.25
737,3097,249,Thali,2024-06-22,17:55:00,Delivered,787.92
738,531,176,Pizza,2024-11-12,07:02:00,Completed,504.08
739,1614,183,Idli,2025-04-15,19:26:00,Delivered,1370.7
740,4294,117,Momos,2024-07-26,12:24:00,Delivered,669.92
741,2224,284,Fried Rice,2024-03-22,01:54:00,Delivered,841.67
742,1497,126,Pizza,2025-04-12,06:03:00,Completed,960.61
743,1557,33,Salad,2024-05-15,17:50:00,Preparing,406.67
744,3910,238,Veg Biryani,2024-02-22,10:53:00,Delivered,220.82
745,3900,102,Veg Biryani,2024-08-08,20:25:00,Delivered,905.67
746,914,227,Roll,2024-07-18,20:06:00,Delivered,967.89
747,3336,139,Idli,2024-06-29,11:13:00,Delivered,829.6
748,4360,128,Pasta,2024-10-08,23:08:00,Delivered,546.15
749,1493,250,Chicken Biryani,2024-11-22,17:23:00,Delivered,345.12
750,2496,49,Salad,2025-03-29,11:41:00,Delivered,863.25
751,1899,110,Burger,2025-05-28,10:25:00,Preparing,851.95
752,4994,108,Noodles,2024-06-07,11:03:00,Completed,1177.63
753,4999,81,Pasta,2025-06-12,16:10:00,Delivered,1208.47
754,2154,242,Salad,2024-11-06,12:39:00,Completed,580.54
755,3685,158,Dosa,2025-02-06,14:14:00,Completed,1417.18
756,1147,234,Roll,2024-10-07,00:39:00,Delivered,399.05
757,3060,13,Pasta,2025-03-13,13:03:00,Preparing,892.76
758,4121,226,Sandwich,2024-10-07,03:38:00,Completed,341.38
759,4858,241,Chicken Biryani,2025-02-03,23:28:00,Delivered,1094.95
760,4802,193,Chicken Biryani,2024-04-13,01:54:00,Delivered,500.94
761,910,242,Paneer Butter Masala,2024-03-16,11:04:00,Delivered,1130.78
762,4832,154,Noodles,2024-07-23,19:10:00,Completed,458.41
763,2136,286,Fried Rice,2024-10-25,23:32:00,Completed,1185.5
764,2572,185,Salad,2025-04-01,07:19:00,Completed,766.29
765,2122,131,Noodles,2024-01-24,04:47:00,Completed,686.87
766,394,271,Chicken Biryani,2025-06-08,12:44:00,Completed,723.35
767,2680,276,Idli,2024-10-16,19:37:00,Preparing,212.61
768,4574,58,Fried Rice,2024-06-11,17:31:00,Delivered,241.07
769,1564,38,Roll,2025-03-17,09:27:00,Delivered,1347.31
770,599,94,Thali,2024-12-13,15:29:00,Delivered,1075.77
771,3289,295,Burger,2024-01-07,21:17:00,Delivered,146.04
772,2121,115,Noodles,2024-11-30,18:10:00,Delivered,1038.25
773,2906,296,Paneer Butter Masala,2024-07-12,05:03:00,Completed,370.59
774,324,66,Fried Rice,2024-12-22,02:21:00,Preparing,555.16
775,2482,84,Dosa,2024-10-04,07:57:00,Delivered,419.79
776,3602,64,Sandwich,2025-01-19,00:52:00,Delivered,1146.64
777,3661,225,Dosa,2024-07-22,07:01:00,Delivered,934.5
